http://oai.ukdataservice.ac.uk,GB,1055,3708,,<urlopen error [Errno 54] Connection reset by peer>
http://www.aacademica.com,AR,1059,3274,,HTTP Error 403: Forbidden
http://teora.hit.no,no,2223,,1269,<urlopen error timed out>
http://anchan.lib.ku.ac.th,th,2224,,3127,<urlopen error timed out>
http://e-prints.bue.edu.eg,EG,2231,1471,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
https://pure.itu.dk,DK,2232,2988,,HTTP Error 404: Not Found
http://dspace.lib.ntnu.edu.tw,TW,2233,3358,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://repository.si.re.kr,kr,2237,,7626,<urlopen error timed out>
http://repository.ubm.ac.id,ID,2238,2924,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ent13.univ-valenciennes.fr,FR,2240,2920,,<urlopen error timed out>
http://rep.toho-u.ac.jp,jp,2241,,6228,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.repository.lib.tmu.ac.jp,JP,2244,2086,,<urlopen error timed out>
http://server16313.contentdm.oclc.org,US,2252,2812,,HTTP Error 401: Unauthorized
http://encore.tut.ac.za,za,2254,,8716,<urlopen error timed out>
http://libucd.ucd.ie,IE,2258,3088,,<urlopen error timed out>
http://edoc.bibliothek.uni-halle.de,DE,2262,845,,<urlopen error timed out>
http://repository.uc.ac.kr,KR,2263,3268,,timed out
http://unipub.uni-graz.at,at,2268,,8402,HTTP Error 403: Forbidden
http://digitalcommons.carli.illinois.edu,us,3587,,8377,HTTP Error 403: Forbidden
http://research.create.usc.edu,us,3608,,8447,HTTP Error 403: Forbidden
https://repository.royalholloway.ac.uk,GB,98,279,,"HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
http://www.tlrp.org,gb,112,,1259,<urlopen error timed out>
http://tprints.ecs.soton.ac.uk,GB,113,564,1264,<urlopen error [Errno 61] Connection refused>
http://oai.cisti-icist.nrc-cnrc.gc.ca,CA,962,1674,,HTTP Error 404: Not Found
https://digitaldu.coalliance.org,US,966,2628,,<urlopen error [Errno 61] Connection refused>
http://revistas.ucm.es,ES,971,1403,,timed out
http://dea.lib.unideb.hu,HU,980,1690,,The read operation timed out
http://www.doria.fi,FI,987,1189,,timed out
http://www.unla.edu.ar,AR,2029,2774,,timed out
http://rc.upr.edu.cu,cu,2041,,10749,HTTP Error 400: Bad Request
http://www.repositorio.ieo.es,ES,2060,,4707,HTTP Error 404: No Encontrado
http://bibliotecavirtual.ingemmet.gob.pe,pe,2062,,9892,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://bdigital.uao.edu.co,CO,2077,2479,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.ime.usp.br,br,2997,,685,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://srb2.bib.iteso.mx,mx,3000,,695,<urlopen error timed out>
http://ict.udlap.mx,mx,3001,,697,HTTP Error 500: Internal Server Error
http://ir.lib.nthu.edu.tw,tw,3006,,710,<urlopen error timed out>
http://joypub.joensuu.fi,fi,3009,,734,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ston.jsc.nasa.gov,us,3010,,737,<urlopen error [Errno 61] Connection refused>
http://www.jcal.emory.edu,us,3012,,739,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://journal.qafqaz.edu.az,az,3013,,740,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://oai.library.jhu.edu,us,3015,,743,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://juwel.fz-juelich.de,de,3016,,744,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.ksame.kharkov.ua,ua,3021,,764,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.kiep.go.kr,kr,3022,,771,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://techreports.larc.nasa.gov,us,3026,,788,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ladark.lib.utsa.edu,us,3027,,791,<urlopen error timed out>
http://gate-test.library.lse.ac.uk,gb,3034,,811,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://imlsdcc.grainger.uiuc.edu,us,3036,,817,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.hnpu.edu.ua,ua,3809,,12627,HTTP Error 503: Service Unavailable
http://rpsico.mdp.edu.ar,ar,3818,,12712,<urlopen error timed out>
http://bom.org.br,br,3840,,12931,<urlopen error timed out>
http://digilib.iain-jember.ac.id,,3842,,12964,<urlopen error timed out>
http://digitallibrary.aun.edu.ng,,3853,3956,,<urlopen error [Errno 61] Connection refused>
http://cur-ren.cjc.ac.jp,,3920,1497,,timed out
http://eprints.port.ac.uk,GB,165,2267,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
https://curve.coventry.ac.uk,GB,169,2171,5408,"HTTP Error 303: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
See Other"
http://repository.newport.ac.uk,GB,171,2411,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://louisdl.louislibraries.org,US,186,817,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://snuffy.lib.umn.edu,US,188,858,,<urlopen error timed out>
http://bivipas.info,CO,1160,2202,,HTTP Error 500: Internal Server Error
http://repositorio.eppetroecuador.ec,ec,1161,,3190,HTTP Error 403: Forbidden
http://cdam.minam.gob.pe,PE,1173,2477,,HTTP Error 403: Forbidden
http://bibliotecadigital.getafe.es,ES,1174,2397,,<urlopen error timed out>
http://content.fbc.pionier.net.pl,PL,1177,2237,,timed out
http://content.fbc.pionier.net.pl,PL,1178,2169,,timed out
http://digitallibrary.univ-batna.dz,DZ,1181,3003,,HTTP Error 403: Forbidden
http://theses.ulb.ac.be,BE,1184,1145,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://bca.ucad.sn,SN,1187,1761,,HTTP Error 404: Not Found
http://repository.borneo.ac.id,ID,1192,2465,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.bg-openaire.eu,BG,1198,2286,,<urlopen error [Errno 61] Connection refused>
http://193.146.101.123,ES,1199,3247,,<urlopen error [Errno 61] Connection refused>
http://www.ceemar.org,UA,1205,1511,,timed out
http://cea.nsf.ac.lk,LK,1206,3407,,timed out
http://repo.gsu.by,BY,2085,3142,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://library.tue.nl,NL,2098,567,,HTTP Error 403: Forbidden
http://eprints.unm.ac.id,ID,2100,3620,,timed out
http://repositum.tuwien.ac.at,AT,2104,3431,,HTTP Error 403: Forbidden
http://repository.pwr.edu.pl,PL,2112,3245,,HTTP Error 404: Not Found
http://eprints.fcla.edu,us,3141,,1158,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://contentdm.lib.byu.edu,us,3142,,1164,"HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
http://scholarship.utm.edu,us,3143,,1166,<urlopen error timed out>
http://www.mexico.scielo.org,mx,3145,,1180,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.scielo.org.ve,ve,3147,,1187,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://mmdb.sissa.it,it,3149,,1192,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://servdoc.jp.cnrs.fr,fr,3150,,1197,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.cecm.sfu.ca,ca,3152,,1205,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://nsdl.sdsc.edu,us,3154,,1207,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://bdtd.bczm.ufrn.br,br,3155,,1209,<urlopen error timed out>
http://revcom.portcom.intercom.org.br,br,3156,,1212,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://sprouts.aisnet.org,us,3162,,1230,<urlopen error timed out>
http://bdjur.stj.gov.br,br,3164,,1238,<urlopen error timed out>
http://temaria.net,es,3171,,1267,"HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
http://www.tdr.cesca.es,es,3172,,1271,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ir.library.tohoku.ac.jp,jp,3182,,1303,<urlopen error timed out>
http://ahousat.library.ubc.ca,ca,3187,,1318,<urlopen error timed out>
http://digitool.library.colostate.edu,us,192,,272,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://content.denison.edu,US,206,,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dcollections.bc.edu,US,220,668,,<urlopen error timed out>
,,231,,,unknown url type: ''
http://difusion-oai.ulb.ac.be,BE,233,2101,,HTTP Error 403: Forbidden
,GB,235,,,unknown url type: ''
,GB,236,,,unknown url type: ''
,,237,,,unknown url type: ''
http://hikumano.hama-med.ac.jp,jp,1544,,3039,<urlopen error timed out>
https://sistemas.uff.br,BR,1982,2120,,"<html><head>
"
http://reposcom.portcom.intercom.org.br,BR,1987,500,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://repositorioseea.es,es,1993,,10226,<urlopen error [Errno 61] Connection refused>
http://www.repositorio.una.ac.cr,CR,1995,,7486,<urlopen error _ssl.c:1029: The handshake operation timed out>
http://repositorio.utp.edu.co,CO,1998,2144,,HTTP Error 404: No Encontrado
http://ruc.udc.es,es,2001,,5022,<urlopen error [SSL: SSLV3_ALERT_HANDSHAKE_FAILURE] sslv3 alert handshake failure (_ssl.c:1045)>
http://eprints.natura.unsa.edu.ar,ar,2002,,7725,<urlopen error timed out>
http://rpsico.mdp.edu.ar,AR,2006,2510,,<urlopen error timed out>
http://repositorio.uned.ac.cr,CR,2010,1868,,<urlopen error [Errno 61] Connection refused>
http://repositorio.utpl.edu.ec,EC,2012,1227,,<urlopen error timed out>
http://repositorio.cientifica.edu.pe,PE,2014,3723,,HTTP Error 404: Not Found
http://www.biblioteca.ueb.edu.ec,ec,2017,,2501,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://fhge.opus.hbz-nrw.de,de,3089,,981,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://papadocs-oai.dsi.uminho.pt,pt,3097,,1003,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://revista.grupointegrado.br,br,3102,,1009,<urlopen error timed out>
http://repository.lib.polyu.edu.hk,hk,3105,,1019,<urlopen error timed out>
http://contenidos.proyectoagrega.es,es,3106,,1028,timed out
http://research2.csci.educ.ubc.ca,ca,3107,,1035,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://darwin.bth.rwth-aachen.de,de,3108,,1040,HTTP Error 403: Forbidden
http://202.88.236.215,in,3111,,1054,<urlopen error timed out>
http://etd.rau.ac.za,za,3112,,1056,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://sala.clacso.org.ar,ar,3115,,1059,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://oai.redalyc.uaemex.mx,mx,3116,,1060,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://reposcom.portcom.intercom.org.br,br,3118,,1065,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://bjcu.uca.edu.ni,ni,3119,,1067,timed out
http://repositorio.bib.upct.es,es,3121,,1073,<urlopen error timed out>
http://bib1lp1.rz.tu-bs.de,de,3122,,1078,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://repositorioaberto.univ-ab.pt,pt,3123,,1085,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.fct.unl.pt,pt,3126,,1095,<urlopen error timed out>
http://www.rdn.ac.uk,gb,3128,,1109,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.ibict.br,br,3129,,1113,HTTP Error 403: Forbidden
http://server01.bc.unicamp.br,br,3130,,1115,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.revista.grupointegrado.br,br,3131,,1116,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://diggy.ruc.dk,dk,3136,,1135,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.3322.org,cn,3137,,1141,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ladark.lib.utsa.edu,US,238,196,,<urlopen error timed out>
http://ilithia.unicampus.it,IT,240,1999,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://fhdo.opus.hbz-nrw.de,de,241,,982,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://phy043.tours.inra.fr,fr,242,,50,<urlopen error timed out>
http://193.204.12.15,IT,247,1818,,<urlopen error timed out>
http://dl.nsf.ac.lk,LK,263,2219,,timed out
http://drc.library.marietta.edu,US,264,1305,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://estia.hua.gr,GR,269,1386,,timed out
http://publications.u-paris10.fr,FR,284,318,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://repository.ksu.edu.sa,sa,1692,,3330,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://kurepo.clib.kindai.ac.jp,JP,1693,1470,,<urlopen error timed out>
http://kitir.lib.kitami-it.ac.jp,jp,1697,,763,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dr.ihep.ac.cn,cn,1698,,4412,<urlopen error timed out>
http://libcdm.ku.edu.tr,TR,1702,3076,,<urlopen error timed out>
http://ir.kochi-u.ac.jp,JP,1707,1923,,<urlopen error timed out>
http://zuse.zib.de,DE,1709,2604,,HTTP Error 500: Internal Server Error
http://openknowledge.kotra.or.kr,KR,1712,3266,,timed out
http://repository.krivet.re.kr,KR,1714,3133,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://repository.kurume-u.ac.jp,JP,1722,3348,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://kgur.kwansei.ac.jp,jp,1723,,4561,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ds.lib.kyutech.ac.jp,jp,1725,,785,<urlopen error timed out>
http://master.lareferencia.info,AR,1730,3056,,<urlopen error timed out>
http://revcom2.portcom.intercom.org.br,br,2892,,257,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://biblio.critaoi.auf.org,fx,2895,,267,<urlopen error timed out>
http://www.cybertesis.edu.pe,pe,2897,,277,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://cybertesis.upc.edu.pe,pe,2898,,278,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://202.141.12.109,in,2900,,289,<urlopen error timed out>
http://www.dlnet.vt.edu,us,2906,,312,<urlopen error timed out>
https://drum.umd.edu,us,2908,,318,<urlopen error timed out>
http://digitalcommons.middlebury.edu,us,2910,,334,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://148.226.9.79,mx,2914,,356,<urlopen error timed out>
http://dici.ibict.br,br,2916,,361,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
https://dlearn.arizona.edu,us,2917,,363,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://salamanca.khbo.be,be,2920,,374,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://elib.doshisha.ac.jp,jp,2922,,377,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.ipu.ernet.in,in,2923,,393,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.hh.se,se,2924,,394,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.nyu.edu,us,2925,,402,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.apu.ac.jp,jp,2927,,407,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.uah.es,es,2931,,435,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.law.duke.edu,us,2932,,448,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.tiedekirjasto.helsinki.fi,fi,2933,,454,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dyuthi.cusat.ac.in,in,2934,,455,HTTP Error 500: Internal Server Error
http://e-ms.cilea.it,it,2937,,462,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://etext.library.adelaide.edu.au,au,2938,,471,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
https://library.eri.nau.edu,us,2939,,475,<urlopen error timed out>
https://www.uhi.ac.uk/en/research-enterprise/resource/repository/,GB,4765,,,HTTP Error 404: Not Found
https://www.bjbms.org/ojs/index.php/bjbms,,4794,,,HTTP Error 403: Forbidden
http://rhinology.in,in,294,,6950,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://vtls.cyf-kr.edu.pl,PL,297,2047,,<urlopen error [Errno 61] Connection refused>
http://www.ubrisa.ub.bw,BW,304,1626,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://sysdoc.com.dtu.dk,dk,312,,1250,<urlopen error timed out>
http://repository.uwa.edu.au,AU,313,2296,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://yorkspace.library.yorku.ca,CA,319,944,,The read operation timed out
http://elibrary.kubg.edu.ua,ua,339,,6589,HTTP Error 403: Forbidden
http://210.72.131.170,CN,1601,2316,,timed out
http://159.226.64.105,cn,1602,,4374,<urlopen error timed out>
http://dspace.dce.edu,in,1609,,3500,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ir.pku.edu.cn,cn,1611,,6745,<urlopen error timed out>
http://159.226.240.226,cn,1612,,4383,<urlopen error timed out>
http://210.77.90.120,cn,1614,,4377,<urlopen error timed out>
http://ir.lib.tsinghua.edu.cn,CN,1618,2930,,<urlopen error timed out>
http://ir.xjtu.edu.cn.jspui,CN,1619,3009,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://vslir.iimahd.ernet.in,IN,1625,3008,,<urlopen error timed out>
http://archive.ism.lt,lt,1642,,7775,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.tstu.tver.ru,ru,3435,,4738,HTTP Error 404: Not Found
https://wissen.h-da.de,de,3436,,4739,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ncralib1.ncra.tifr.res.in,,3439,,4770,<urlopen error timed out>
http://eprints.ibu.edu.ba,ba,3444,,4859,HTTP Error 403: Forbidden
http://www.iucaa.ernet.in,in,3447,,5028,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://pmb.cediasbibli.org,fr,3451,,5145,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://karn.lib.kagoshima-u.ac.jp,jp,3456,,5239,<urlopen error timed out>
http://eprints.ampri.res.in,in,3458,,5366,<urlopen error timed out>
http://digitalcommons.law.wustl.edu,us,3471,,5640,HTTP Error 403: Forbidden
http://digitalcommons.plattsburgh.edu,us,3477,,5663,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://ihi.eprints.org,tz,347,,5904,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://bc.klf.uw.edu.pl,PL,350,1605,,Remote end closed connection without response
http://doc.utwente.nl,NL,363,354,,"HTTP Error 302: The HTTP server returned a redirect error that would lead to an infinite loop.
The last 30x error message was:
Found"
http://eprints.binus.ac.id,ID,368,2415,,<urlopen error timed out>
http://repository.usp.ac.fj,FJ,373,2499,,timed out
http://minority-health.pitt.edu,US,378,520,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.arums.ac.ir,IR,384,1692,,<urlopen error timed out>
http://catedra.ruv.itesm.mx,mx,1266,,3657,<urlopen error timed out>
http://difunde.alerta.cl,CL,1268,3043,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://digitalcase.case.edu,us,1274,,302,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://diglib.arums.ac.ir,IR,1291,2428,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dyuthi.cusat.ac.in,IN,1305,1768,,HTTP Error 500: Internal Server Error
http://delta.cbr.edu.pl,PL,2126,2264,,<urlopen error timed out>
http://repository.ruforum.org,UG,2127,2836,,HTTP Error 308: Permanent Redirect
http://repo.lib.ryukoku.ac.jp,JP,2131,1977,,<urlopen error timed out>
http://sucra.saitama-u.ac.jp,jp,2135,,1149,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://sanockabibliotekacyfrowa.pl,PL,2137,2545,,<urlopen error timed out>
http://science-attic.org,kr,2153,,1188,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www.scielo.oces.mctes.pt,pt,2160,,1182,<urlopen error timed out>
http://scielo.isciii.es,es,2161,,1185,HTTP Error 500: Internal Server Error
http://contentpro.seals.ac.za,ZA,2165,2872,,<urlopen error timed out>
http://serve.seigakuin-univ.ac.jp,JP,2167,1954,,timed out
http://bdbogota.funandi.edu.co,co,3488,,6130,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://research.lppm-stmik.ibbi.ac.id,id,3499,,7269,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://www6.ensp.fiocruz.br,br,3507,,6692,HTTP Error 500: Internal Server Error
http://bd.camara.gov.br,,3509,,6841,<urlopen error timed out>
http://repositori.unimilitar.edu.co,co,3510,,6846,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://uctscholar.uct.ac.za,za,3511,,6878,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://bbyeprints.hacettepe.edu.tr,tr,3513,,6890,<urlopen error timed out>
http://digitalcommons.fvsu.edu,us,3515,,6915,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://dspace.univcasa.ma,ma,3516,,6932,<urlopen error [Errno 61] Connection refused>
http://repo.sau.sumy.ua,ua,3518,,6963,<urlopen error timed out>
http://eprints.physik.tu-berlin.de,DE,388,1207,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.stoa.it,it,389,,513,<urlopen error timed out>
http://cbdu.id.uw.edu.pl,PL,398,2238,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.ibb.waw.pl,PL,401,1725,,<urlopen error timed out>
http://okcarib.net,JM,411,2451,,timed out
http://eprints.usm.my,MY,423,1730,,timed out
http://dspace.kpnu.edu.ua,UA,1402,3169,,HTTP Error 404: Not Found
http://dspace.dmmi.edu.ua,ua,1413,,7962,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://nt-cmb.medun.acad.bg,BG,1424,2343,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://etd.ncsi.iisc.ernet.in,in,1427,,544,timed out
http://ubm.opus.hbz-nrw.de,DE,1430,629,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://elpub.architexturez.net,,1433,,7063,HTTP Error 403: Forbidden
http://elpub.scix.net,SI,1434,982,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://eprints.bicmku.in,IN,1439,1280,,"<urlopen error [Errno 8] nodename nor servname provided, or not known>"
http://epublications.bond.edu.au,AU,1440,127,,HTTP Error 403: Forbidden
http://eres.architexturez.net,,1443,,7062,HTTP Error 403: Forbidden
http://dlibra.bg.uwm.edu.pl,PL,2271,2240,,<urlopen error timed out>
http://dspace.ubu.es,ES,2272,1596,,<urlopen error timed out>
http://cybertesis.urp.edu.pe,PE,2273,972,,timed out
http://repository.udsm.ac.tz,TZ,2282,3480,,<urlopen error [Errno 61] Connection refused>
http://repo.flib.u-fukui.ac.jp,JP,2285,1009,,<urlopen error timed out>
